username,userid,profile_location,created_at,text,retweet_count,source,coordinates
𝕷𝕵⁵ 🌴,820737811632574469,"Los Angeles, CA",2023-01-14 22:54:00,@j_carr22 @Seahawks he was perfectly fine after bruh chill,0,Twitter for iPhone,
Beastboy🤞🏾🖤,1388238279187648512,"Compton, CA",2023-01-14 22:53:49,@LockdownJalen @Seahawks i was at that game 😭😭,0,Twitter for iPhone,
d owe double n,1575920516,"Inglewood, CA",2023-01-14 22:53:43,Let’s go Seahawks,0,Twitter for iPhone,
Ted Buddwell 🏀🏈,1417004174189813760,"Los Angeles, CA",2023-01-14 22:53:36,Brock Purdy tumbles into Seahawks bench https://t.co/giN9AQ2nwj,0,Twitter for iPhone,
Eddie Francis,21140580,"Los Angeles, CA",2023-01-14 22:53:24,@GVOCollective Seen someone tweet Shanahan bout to run every cover 3 breaker until the Seahawks do something,0,Twitter for iPhone,
Raul Gonzalez,131670300,"Rosemead, CA",2023-01-14 22:52:19,Idk how I feel about the Seahawks having a defensive player named Coby Bryant,0,Twitter for Android,
CS Henley,124203073,"Los Angeles, CA",2023-01-14 22:51:48,"@NFL the refs pick for the Super Bowl, the Seahawks, just got away with another personal foul, hit out of bounds, and no call.  Come on.",0,Twitter for iPhone,
𝕷𝕵⁵ 🌴,820737811632574469,"Los Angeles, CA",2023-01-14 22:50:32,Yo @Seahawks pls do this https://t.co/hEXmmqKrZf,11,Twitter for iPhone,
Albert Lopez,3050944050,"Whittier, CA",2023-01-14 22:50:16,Let’s go Seahawks !,0,Twitter for iPhone,
Dr. Chris Torn and Frayed Wilhelm,2680865160,"Los Angeles, CA",2023-01-14 22:49:46,Wish our guys could get an interception on one of those weird throws of Purdy's.  #Seahawks,0,Twitter Web App,
Ben Stein,536741606,Los Angeles,2023-01-14 22:48:56,@FieldGulls Yeah seems like a play Seahawks might run IF they had ball to start 3rd,0,Twitter for iPhone,
AD,2806677102,"Los Angeles, CA",2023-01-14 22:48:35,Let’s go Seahawks !,1,Twitter for iPhone,
GEO,405031910,Los Angeles,2023-01-14 22:48:17,Seahawks defense ass,0,Twitter for iPhone,
Jacko✨,1601308112081760256,"Los Angeles, CA",2023-01-14 22:48:14,Seahawks def getting they're behind kicked🤣🤭🏌️,0,Twitter for Android,
Robert Littal BSO,18823758,"Los Angeles, CA",2023-01-14 22:48:05,Seahawks acting like they never seen a crossing route. Aiyuk is killing them on that route.,1,Twitter for iPhone,
Jacko✨,1601308112081760256,"Los Angeles, CA",2023-01-14 22:47:27,"9ers leggo❤️🔥🏈""Seahawks at 49ers""  
https://t.co/T921GYTgBv",0,Twitter for Android,
Marcanthony Merchant,1032946812036890624,"Inglewood, CA",2023-01-14 22:47:19,"@BallgameBets @Trident_DFS Nah, not with the super conservative playcalling the Seahawks are resorting to with the… https://t.co/BRtfDbGJbV",0,Twitter for Android,
〽️7,568420531,Minding My Business,2023-01-14 22:47:11,Seahawks ran a draw on 3 and 8??? Smh,0,Twitter for iPhone,
Steve Rosenberg,19024844,"Los Angeles, CA ",2023-01-14 22:46:33,So Shanahan refuses to call a time out and the Seahawks reward him by running on third down.,0,Twitter Web App,
Elmer Quint,1137463167632650240,"Los Angeles, CA",2023-01-14 22:46:30,@ArnoldoGuevara4 @gabsojitosverde I can't stand the Seahawks!!!🤦‍♂️,0,Twitter for Android,
Rebellious Scholar,28491923,"Los Angeles, CA",2023-01-14 22:46:28,Seahawks playing a bit scared,0,Twitter for iPhone,
Correy,266384307,"Los Angeles, CA",2023-01-14 22:46:06,Seahawks are cowards for that shit,0,Twitter for iPhone,
Sam Seg,340670283,LA,2023-01-14 22:46:04,Waste of a series there #Seahawks,0,Twitter for iPhone,
J. Stone,984462559687225344,"Long Beach, CA",2023-01-14 22:45:48,"@MANlTHEDON Well so did the giants, chargers and the Seahawks for one year 😴.. would he even be starting If Russell stayed ?",0,Twitter for iPhone,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 22:45:33,And we BEAT the Seahawks.,0,Twitter for Android,
outlawd718,1234224794620481536,"Los Angeles, CA",2023-01-14 22:45:11,"@Joe_Fann Seahawks 28
Niners 24",0,Twitter for iPhone,
Live News Update,1600491102053736452,los angeles,2023-01-14 22:44:54,49ers vs Seahawks Game Thread https://t.co/ROGsooW1sa https://t.co/n0Be2sAUyB,0,Twitter Web App,
Tony McCuin,375939857,"LA, Ca",2023-01-14 22:44:19,I believe there is some slight bulling of the 49ers by the Seahawks taking place right now. That wasn't on my bingo card.,0,Twitter Web App,
Bowser,2907063008,"Los Angeles, CA",2023-01-14 22:44:06,Seattle Seahawks got San Francisco number 😳😬 #upsetalert #SEAvsSF,0,Twitter for iPhone,
TY,18463163,Los Angeles,2023-01-14 22:43:57,Why am I rooting for the Seahawks?? 🤪 Just goes to show ya how deep the hatred for the 9ers goes. I hate the Hawks… https://t.co/3kHBwPUu1j,0,Twitter for iPhone,
David Perez,1575940694870413312,"Los Angeles, CA",2023-01-14 22:43:31,I rather the Seahawks win than the fucken niners,0,Twitter for iPhone,
Suneil,1132731848810029056,"Los Angeles, CA",2023-01-14 22:43:29,"The Seahawks are winning their one on one matchups, the #49ers defense needs to wake up",1,Twitter for iPhone,
Steven,1405303738286317568,"Los Angeles, CA",2023-01-14 22:43:19,@NFL @Seahawks Seahawks bouta win this. not even gonna be surprised 😂,0,Twitter for iPhone,
mohamad,1274640096315101185,LA,2023-01-14 22:43:19,Let’s go Seahawks,0,Twitter for iPhone,
NFL Research,771160003793170432,"Los Angeles, CA",2023-01-14 22:42:20,"It was Geno Smith's 14th deep pass touchdown (20+ air yards) this season, the most in the NFL.

#Seahawks @Seahawks @NextGenStats",48,Twitter for iPhone,
CornBreadOthello,35590010,"Los Angeles, CA",2023-01-14 22:42:06,@NFL @Seahawks Geno ain’t ✍🏾 back,0,Twitter Web App,
Angel Gonzalez,1016278358,"LOS ANGELES,CA",2023-01-14 22:42:03,@kariroxx The Jags &amp; Seahawks of course. 🤣🤣😁,0,Twitter for iPhone,
CornBreadOthello,35590010,"Los Angeles, CA",2023-01-14 22:41:28,"Geno and the Seahawks aren’t writing back 😳

 #SEAvsSF #49ers #Seahawks #Niners  #nfl #playoffs https://t.co/oRoaxOcazB",0,Twitter Web App,
NFL Research,771160003793170432,"Los Angeles, CA",2023-01-14 22:41:03,"DK Metcalf now has 3 career receiving TD of 50+ yards in the playoffs, tying Hall of Famer Randy Moss for the 2nd-m… https://t.co/Axhjak4lfE",268,Twitter for iPhone,
Emil C. McClellan,507953305,South LA,2023-01-14 22:40:59,The mood right now @Seahawks https://t.co/6wp7gDIVCs,0,Twitter Web App,
J O J O,2957005340,"Los Angeles, CA",2023-01-14 22:40:52,"Seahawks, Ravens, Bills, Cowboys, Vikings, Jacksonville. That’s who I got for these games 🏈 playoffs wild card",0,Twitter for iPhone,
Riley G,234163618,"Los Angeles, CA",2023-01-14 22:40:47,Glad to see tanner muse has found a home and gets play time with the Seahawks. Loved him out of college. Crazy athletic LB,0,Twitter for iPhone,
Suneil,1132731848810029056,"Los Angeles, CA",2023-01-14 22:40:12,"The #49ers are playing with their food, and now the Seahawks are feeling like they can win this game. This can be a tough one…",1,Twitter for iPhone,
Sideline the Agenda,1281016437037912064,"Los Angeles, CA",2023-01-14 22:39:37,"Do Geno the quarterback of the Seattle #Seahawks ?
 https://t.co/5T7eFzfjGk",0,Twitter for iPhone,
LA,1461395369598746631,"Los Angeles, CA",2023-01-14 22:39:29,"just looked at the score, what 👀 lets go seahawks",0,Twitter for iPhone,
Mark Ortega,21990431,LOS ANGELES,2023-01-14 22:39:15,Charvarius Ward allowed just 4 catches for 33 yards to DK Metcalf in their last matchup. Gets burned for a 50-yard… https://t.co/Xja2xLAnhG,0,TweetDeck,
Chaez Pearson,377217816,"Los Angeles, CA",2023-01-14 22:39:15,Go Seahawks? 👀🤷🏽‍♂️,0,Twitter for iPhone,
David Gawkowski,221115302,"Los Angeles, CA",2023-01-14 22:39:11,"@DetroitLionsBot @BarstoolBigCat Seahawks is a nice, smart bet. Ravens? Zero chance. Hedge it with Giants.",0,Twitter for iPhone,
Ju$eR,1151005527507255296,Los Angeles ,2023-01-14 22:39:08,@PFF Seahawks are up right now.,0,Twitter for iPhone,
TOM RAIDY ☠️🇳🇬♠️,3238497343,"Los Angeles, CA",2023-01-14 22:39:06,Seahawks defense gets off the field...Raiders rejects and all. Uh oh.,0,Twitter Web App,
Jonny's Lasagna ⚾️,1412583242541133824,"Los Angeles, CA",2023-01-14 22:39:03,What a huge 3 and out for that Seahawks defense. Starting to get some momentum on both sides of the ball,0,Twitter for iPhone,
BoB The Bowler 🐏,2292289639,"Los Angeles, CA",2023-01-14 22:39:02,Are we cheering for the Seahawks today?,0,Twitter for iPhone,
RAM IT,1350353387712200706,"La Mirada, CA",2023-01-14 22:38:27,I don’t think I’ve ever cheered for the Seahawks so hard lmaoo,2,Twitter for iPhone,
Wavy🌊,1505204768649719814,Long Beach-Los Angeles,2023-01-14 22:38:25,Seahawks on they ass now,0,Twitter for iPhone,
Aaron Showtime Taylor,1319037913053626368,"Los Angeles, CA",2023-01-14 22:37:45,"I'm not a ""fan"" of either team...

Niner fans?

@Seahawks play regularly in this weather.

#ijs 
#NFL #Seahawks #49erFaithful",0,Twitter for Android,
Andy,157857583,"Los Angeles, CA",2023-01-14 22:37:35,Seahawks leading the shitty niners 👀,0,Twitter for iPhone,
Swisher🕊,171659480,"San Gabriel, CA",2023-01-14 22:37:34,I fuckin hate the Seahawks.  #BangBangNinerGang,0,Twitter for Android,
Reuben Hernandez,1393542794,"Canoga Park, Los Angeles",2023-01-14 22:37:25,Seahawks came to play in this one 👀🔥,0,Twitter for iPhone,
Pinto LAL 22-25,378851046,"Los Angeles, CA ",2023-01-14 22:37:22,@NFL @Seahawks Let him cook 👨‍🍳,0,Twitter for iPhone,
Bally Sports,1324421878639783936,"Los Angeles, CA",2023-01-14 22:37:13,"The Seahawks take the lead thanks to the Geno-DK connection 

(via @NFL)
https://t.co/6qS1m6P7qx",2,Twitter Web App,
Jon Jon Bets,2150713219,"Los Angeles, CA",2023-01-14 22:37:13,"yesssssssssir!!! Metcalf ATD +270 BANG!💰 🔥🔥🔥🔥

#Seahawks #NFLPlayoffs https://t.co/1p9MUNEAJ2 https://t.co/rlXJBnKsmR",0,Twitter Web App,
Kung Fu Keen,85986844,LA,2023-01-14 22:36:54,"Seahawks made the trip to Levi Stadium, we got a game!",0,Twitter for iPhone,
Ted Buddwell 🏀🏈,1417004174189813760,"Los Angeles, CA",2023-01-14 22:36:47,Seahawks improvement https://t.co/XtJQf9b2kb,0,Twitter for iPhone,
trujanojess.eth,150413922,"Los Angeles, CA",2023-01-14 22:36:21,LETSSS GOOOO!!!! @Seahawks https://t.co/QGqLu0gkxv,0,Twitter for iPhone,
stephengoodman,851441989,los angeles,2023-01-14 22:36:21,#Seahawks proving to be no pushover..holding their own atm #SEAvsSF #SuperWildCardWeekend,0,Twitter for Android,
Chris,1128402582584475648,"Long Beach, CA",2023-01-14 22:36:18,"@CyndianaSports My brother is a Seahawks fan, but I just dislike the Niners so dang much lol. Hopefully this weeken… https://t.co/LDhQoIGhHa",0,Twitter for Android,
michael watkins,1255610086434566145,"Los Angeles, CA",2023-01-14 22:36:16,"This could be the most important drive of the game, going into the half.  @NFL @Seahawks @49ers",0,Twitter for Android,
NorfyCee,1329507711562641409,"Norf Long Beach, CA",2023-01-14 22:36:14,🗣🗣Let's Gooo Seahawks . DK Is Unstoppable Today . 🤣🤣,0,Twitter for Android,
Into the Knicks-Verse 🏀✌️,1356778742954094593,"Los Angeles, CA",2023-01-14 22:36:09,This Seahawks v Niners game is pretty good. And it’s just the game one of the playoffs.,0,Twitter for iPhone,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 22:36:04,OH SHIT SEAHAWKS. 😳,0,Twitter Web App,
B-Wall,131601005,"Los Angeles, CA",2023-01-14 22:35:51,@NFL @Seahawks Hard not to root for a guy like @GenoSmith3!!!,0,Twitter for iPhone,
Mark Whicker,1492187557651648513,Long Beach CA,2023-01-14 22:35:46,"@tdappel Five minutes left to half, Seattle 14, SF 13. Seahawks would take your suggestion.",0,Twitter Web App,
E s Wilson,2815455792,Los Angeles,2023-01-14 22:35:44,Wow the Seahawks take the lead on TD 💣 to Metcalf.,0,Twitter for Android,
gelato,359751869,LA,2023-01-14 22:35:43,Geno with the💧if Seahawks win it’s gonna be because of some big time Geno throws,0,Twitter for iPhone,
Hollywood Holguin,832485088411545600,"Hollywood, Los Angeles",2023-01-14 22:35:41,"The Niners went up 10-0 and thought it was game. 

The Seahawks are playing with house money, man. Pressure isn’t on them. #SuperWildCard",0,Twitter for iPhone,
.,1905799183,"South Whittier, CA",2023-01-14 22:35:38,A lot of people ain’t gonna like this but I see the seahawks winning this game,0,Twitter for iPhone,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 22:35:38,Geno Smith throws deep ball to D.K. Metcalf and the Seahawks have taken the lead over the Niners 14 to 13 in the 2n… https://t.co/FRwEhbRTP2,0,Twitter for Android,
Cheesehead Alex,590445991,"Los Angeles, CA",2023-01-14 22:35:34,Ok Seahawks,0,Twitter for Android,
⛈,1227673543330213893,"Los Angeles, CA",2023-01-14 22:35:28,We always show up like some fucking bums when we play the Seahawks,1,Twitter for iPhone,
E.J. Barrois 😉,17266155,"Glendale, CA",2023-01-14 22:35:25,Seahawks looking real winnish.,0,Twitter for iPhone,
JohnnyPicks,1335478456876847106,"Los Angeles, CA",2023-01-14 22:35:24,"Vegas starting out right in the playoffs 

Money on SF spread and under from public. Looks like Seahawks and over will cash",0,Twitter for iPhone,
Patrick Claybon,48124952,"Los Angeles, California",2023-01-14 22:35:23,"Eugene Cyril ""Geno"" Smith III is an American football quarterback for the Seattle Seahawks of the National Football League",0,TweetDeck,
Jesse,762319514734297088,"Los Angeles, CA",2023-01-14 22:35:17,LFG SEAHAWKS,0,Twitter for iPhone,
Tommy Leibow,1170541090052558848,"Los Angeles, CA",2023-01-14 22:35:16,dk gonna make my parlay hit🥹🥹🥹 #seahawks #dkmetcalf #goattalk,0,Twitter for iPhone,
reynolds to la szn (temp bengals fan),1167453262204661760,Los Angeles ,2023-01-14 22:35:15,Let’s go Seahawks,0,Twitter for iPhone,
TroyG,1479291804100882432,"Los Angeles, CA",2023-01-14 22:35:05,Wow I am actively cheering for the Seahawks lol. Let’s gooooo !!!!,0,Twitter for iPhone,
DJ Jenkins,14158500,"Studio City, CA",2023-01-14 22:35:04,Seahawks? #SEAvsSF,0,Twitter for Mac,
“NEPHIZZLE”,4586891900,"Los Angeles, CA",2023-01-14 22:35:02,METCALF!!!!! #Seahawks,0,Twitter for iPhone,
…,571640430,"Los Angeles, CA",2023-01-14 22:34:58,SEAHAWKS LETS FUCKING GOOOO,0,Twitter for iPhone,
𝓚. ❥,2916878328,"Pasadena, CA",2023-01-14 22:34:57,OK SEAHAWKS!!! 👏🏽👏🏽👏🏽,0,Twitter for iPhone,
Chris Guzman 🏆,19135664,"Los Angeles, CA",2023-01-14 22:34:57,Seahawks?,0,Twitter for iPhone,
Mr. J,458254886,Los Angeles,2023-01-14 22:34:53,Easy ass catch for the Seahawks,0,Twitter for iPhone,
Lemon Pepper Lou,73586017,"California, Los Angeles",2023-01-14 22:34:53,TD Seahawks let's goooooo https://t.co/gZi6Gh5ExU,0,Twitter for Android,
Sal,474420344,Los Angeles,2023-01-14 22:34:48,"Seahawks lead , let’s go!",0,Twitter for iPad,
Patrick Hagan,868152886450020352,"Los Angeles, CA",2023-01-14 22:34:44,Dem Seahawks are balling! 💪🏾,0,Twitter for iPhone,
B2EMO Stan Account,1349530038081892360,"Los Angeles, CA",2023-01-14 22:34:39,Oh Seahawks not shook,0,Twitter for iPhone,
Steve Wyche,32382050,Los Angeles,2023-01-14 22:34:37,"What a throw by Smith to Metcalf. Metcalf and Ward were wrangling downfield, Metcalf broke free and boom, Seahawks with the 14-13 lead",1,TweetDeck,
Nick 🤓🐐,1030241658477015040,"Los Angeles, CA",2023-01-14 22:34:22,MY SEAHAWKS,0,Twitter for Android,
Rams fan123,1371311686389440513,"Los Angeles, CA",2023-01-14 22:34:22,SEAHAWKS TAKE THE LEAD #SEAvsSF,0,Twitter for iPhone,
johnny,3277880372,"Los Angeles, CA",2023-01-14 22:34:19,Seahawks snappin,0,Twitter for iPhone,
Jeff ®️,192691218,Seattle | Los Angeles,2023-01-14 22:34:18,LETS GO! #Seahawks,0,Twitter for iPhone,
Steve Wyche,32382050,Los Angeles,2023-01-14 22:33:37,"Last few drives, the Seahawks have been really good on first down to get in favorable down and distance",1,TweetDeck,
BigR,62134984,"Los Angeles, CA",2023-01-14 22:33:16,@minakimes Someone’s cheering for the Seahawks?,0,Twitter for iPhone,
Ernie,1166783223554199552,"Los Angeles, CA",2023-01-14 22:32:35,@BrendaJWebber But won't be surprised if the Seahawks pullout the upset. They are in the same division and they kno… https://t.co/k3eKtwApQS,0,Twitter for Android,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 22:29:53,The Niners settle for a field goal they lead Seattle 13 to 7 in the 2nd quarter in the NFC wild card game from Sant… https://t.co/LFOcgTIcMI,0,Twitter for Android,
Mike Scovotti,344869483,Instagram @MScovotts,2023-01-14 22:29:35,A little ‘custard pie’ going in to that commercial break. Nice work @FOXSports @fox #niners #Seahawks,0,Twitter for iPhone,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 22:28:49,Bruce Irvin sacks Brock Purdy for a loss it's 3rd down for the Niners they still lead 10 to 7 in the 2nd quarter… https://t.co/bK0NpP1Kb4,0,Twitter for Android,
Chris,1128402582584475648,"Long Beach, CA",2023-01-14 22:28:15,@CyndianaSports I hope the Seahawks can find a way to pull off an upset,0,Twitter for Android,
Nastyy,2455871659,"Los Angeles, CA",2023-01-14 22:28:11,Bruh @MeltWCi just called the Seahawks the “Seagulls” 😂😂😂,0,Twitter for iPhone,
NFL Research,771160003793170432,"Los Angeles, CA",2023-01-14 22:27:12,Kenneth Walker III is the first rookie in #Seahawks history to score a rushing touchdown in his NFL playoff debut.… https://t.co/r19q5Aefhz,20,Twitter for iPhone,
D0M0,32227011,"Inglewood, CA",2023-01-14 22:26:21,Rams and Seahawks fans coming together and praying for our downfall is funny,0,Twitter for iPhone,
"Jah, SHRM",784190644432408576,"Los Angeles, CA",2023-01-14 22:25:02,@mdrizzy22 He’s trying to hit home runs instead of singles… Seahawks defense is leaving slot out there. Niners missing much of it,0,Twitter for iPhone,
LilDay,703391100011065344,"Los Angeles, CA",2023-01-14 22:23:59,@CamInman Let’s go Seahawks 💯,0,Twitter for iPhone,
Marcos,47480574,"Redondo Beach, CA",2023-01-14 22:23:37,Didn't see who that was but the first Seahawks player who missed the tackle took a really bad angle. All he had to… https://t.co/xTqGMNqXmu,0,TweetDeck,
Nicholas “DeckTech” Weiss,3142470343,"Los Angeles, CA",2023-01-14 22:23:26,"@DocMcButt I have a slight 49ers preference, and I think they’re the stronger team, but I like the Seahawks, too—I… https://t.co/k2uerX1qqz",0,Twitter for iPhone,
Him Not Them,555649129,LA ,2023-01-14 22:22:11,Seahawks im@rooting for y’all today fuck the 9ers,0,Twitter for iPhone,
Cappit,1574589131497185285,Los Angeles,2023-01-14 22:19:45,"Both RBs have found pay dirt early ✅✅

#Seahawks #FTTB https://t.co/v3rDvZmPR9",0,Twitter for iPhone,
Gerald Miguel LeRoy☸️,1216499325498544128,"Los Angeles, CA",2023-01-14 22:19:34,FOOTBALL https://t.co/tdG0Y7ZiiE,0,Twitter for iPhone,
DamonRobinson 🇧🇿🇯🇲,766174476551741440,"Los Angeles, CA",2023-01-14 22:19:12,There we go Seahawks https://t.co/r88HifiLkf,0,Twitter for iPhone,
Tanya Ray Fox,27672065,"Los Angeles, CA",2023-01-14 22:18:36,If you think I’m not rooting for the Seahawks you’re out of your mind,1,Twitter for iPhone,
Nicole 👋,223359992,Hell aka Los Angeles ,2023-01-14 22:18:26,LETS GO SEAHAWKS,0,Twitter for iPhone,
Jennnerz,16125781,Los Angeles vicinity,2023-01-14 22:17:56,Intruding my friends niner home 😌 #SEAvsSF #GoHawks https://t.co/Om92WGZLbj https://t.co/DW1jVDRPsf,0,Twitter for iPhone,
Hugh Meyer,379214294,Los Angeles,2023-01-14 22:17:21,@42MacroAware @myLongbow @Seahawks @49ers Great drive!,0,Twitter for iPhone,
Drew Voros,20822263,Los Angeles,2023-01-14 22:16:49,"Big fan of Seattle Head Coach Pete Carroll, he won't go away in this game @Seahawks @uscfb",0,Twitter Web App,
Ethan Shirazi,3875665753,"Los Angeles, CA",2023-01-14 22:16:39,I hate both the niners and seahawks but hopefully the seahawks can pull off an upset. Go #Seahawks… https://t.co/i0oynUWZVj,1,Twitter for iPhone,
Sports-Hop,3017407404,"Los Angeles, CA",2023-01-14 22:16:38,Kenneth Walker III hits Paydirt for a rushing touchdown Seattle has cut the Niners lead to 10 to 7 in the 2nd quart… https://t.co/YfkEHxIlcG,0,Twitter for Android,
SBLVI🏆🏁🐍,704867591303483392,"Los Angeles, CA",2023-01-14 22:16:28,Rather see the Seahawks win than the Niners.,0,Twitter for iPhone,
Nicholas “DeckTech” Weiss,3142470343,"Los Angeles, CA",2023-01-14 22:16:23,Also enjoy me some Pete Carroll. Respect to this Seahawks team.,0,Twitter for iPhone,
ClutchPoints,3312776298,"Los Angeles, CA",2023-01-14 22:16:11,"Kenneth Walker III gets around the outside and puts the Seahawks on the board 🙌

https://t.co/QNXz3A6L4t",8,TweetDeck,
KDOT,1128388402800238593,"Los Angeles, CA",2023-01-14 22:15:56,"Vikings&gt;Giants
9ers&gt;Seahawks
Chargers&gt;Jags
Bills&gt;dolphins
Bengals&gt;Ravens
Cowboys&gt;Bucs",0,Twitter for Android,
Ethan Shirazi,3875665753,"Los Angeles, CA",2023-01-14 22:15:37,I hate both the niners and seahawks but hope the seahawks can pull an upset. Go #Seahawks… https://t.co/Df1Ksy9uaB,0,Twitter for iPhone,
PLAY BWONN 🐰,1203909688791711744,"Los Angeles, CA",2023-01-14 22:15:35,I got the Seahawks upsetting the 9ers,0,Twitter for iPhone,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 22:15:27,Seahawks ain't dead yet.,0,Twitter Web App,
Jonny's Lasagna ⚾️,1412583242541133824,"Los Angeles, CA",2023-01-14 22:15:05,Seahawks fought their asses off for those points! What a drive,0,Twitter for iPhone,
XC,1267475548277620737,"Los Angeles, CA",2023-01-14 22:15:05,Good response by the Seahawks,0,Twitter for iPhone,
Sal,474420344,Los Angeles,2023-01-14 22:15:04,"TD Seahawks, that’s how u respond",0,Twitter for iPad,
eric sondheimer,50158116,Los Angeles,2023-01-14 22:14:56,Can the Packers replace the Seahawks at halftime?,1,Twitter for iPhone,
drew,41998844,"Los Angeles, CA",2023-01-14 22:14:55,"I don't watch much Seahawks games, but Kenneth Walker looks impressive.",0,Twitter Web App,
Clippers Ambassador 〽️ario,58777358,"Willowbrook, CA",2023-01-14 22:14:53,Touchdown Seahawks!,0,Twitter for iPhone,
TOM RAIDY ☠️🇳🇬♠️,3238497343,"Los Angeles, CA",2023-01-14 22:14:51,Seahawks still alive.,0,Twitter Web App,
CS Henley,124203073,"Los Angeles, CA",2023-01-14 22:14:51,"the refs pick for the Super Bowl, the Seahawks, just scored without any help from the refs.  Detroit has lodged a formal protest.",0,Twitter Web App,
Josh Gitt,31293517,Los Angeles,2023-01-14 22:14:50,Kenneth Walker caps off a long Seahawks drive with a touchdown. Seattle not going down without a fight.,0,Twitter Web App,
Leader of friends,290219320,Los Angeles,2023-01-14 22:14:50,Okay Seahawks,0,Twitter for iPhone,
*,434633260,"Los Angeles, CA",2023-01-14 22:14:48,Seahawks TD.,0,Twitter for iPhone,
maxey,1492001824970137602,"Los Angeles, CA",2023-01-14 22:14:41,Okay Seahawks,0,Twitter for iPhone,
Dave Avramovich,236715894,"Pasadena, CA",2023-01-14 22:14:38,Nice response by the Seahawks offense. Strong drive in the rain.,0,Twitter for iPhone,
Ant,52596373,Los Angeles,2023-01-14 22:14:17,That drive was too easy for the Seahawks,0,Twitter for iPhone,
Norman,921707683,Los Angeles,2023-01-14 22:13:45,@Trokita23 Yeah it’s 49ers year for sure… can’t lose to Seahawks,0,Twitter for iPhone,
Jack Dire,15060582,Los Angeles,2023-01-14 22:12:26,Thoughts and prayers to Seahawks fans.,0,Twitter for iPhone,
Aditya Sood,7395552,"Los Angeles, CA",2023-01-14 22:10:15,Seahawks really dominating the time of possession here.,0,Twitter for iPhone,
Jesse,762319514734297088,"Los Angeles, CA",2023-01-14 22:09:32,C’mon Seahawks! We need a TD! https://t.co/ygyMr16Ft9,0,Twitter for iPhone,
sami⁷ IG & Tumblr: minjilux,992965548097978368,"Los Angeles, CA",2023-01-14 22:09:06,"@LetsBeGoodHuman staying in bc it's raining, gonna have to hear my family watching the seahawks game, gonna hide in… https://t.co/xU2YlPPtpW",0,Twitter for Android,
Kev Mahserejian,701679180186955777,Los Angeles,2023-01-14 22:08:34,game should immediately sim to end if the seahawks kick one single field goal,0,Twitter for iPhone,
Coach Manuel,1365355483,"Harbor City, Los Angeles",2023-01-14 22:08:07,Too much firepower in San Francisco. Seahawks are 100% outmatched.,1,Twitter for iPhone,
BILL⚡️WAYNE🦇🦇,423105385,"Los Angeles, CA",2023-01-14 22:06:29,Seahawks do us a favor and just bend the knee,0,Twitter for iPhone,
stefan,264009222,la,2023-01-14 22:05:07,Seahawks oline is getting more movement,0,Twitter for iPhone,
RaWGuJu,1293559169723727873,"Long Beach, CA",2023-01-14 22:03:55,"@C_F_92 @JClarkNBCS Just a lot of weapons and Seahawks don’t look like they’re about to bring good pressure, does SF have a great O-Line?",0,Twitter for iPhone,
Myles Simmons,2701855338,"Los Angeles, CA",2023-01-14 22:00:11,Boy did the Seahawks need that first down,0,TweetDeck,
Jonny's Lasagna ⚾️,1412583242541133824,"Los Angeles, CA",2023-01-14 22:00:10,The Seahawks offense looks so helpless vs this 49ers defense,0,Twitter for iPhone,
FRANKIE.,189926103,"Los Angeles, CA",2023-01-14 21:59:33,@Crawfecy They finna blow the Seahawks out,1,Twitter for iPhone,
Cole,404686315,"Los Angeles, CA",2023-01-14 21:59:02,Seahawks we want a game… ty,0,Twitter for iPhone,
Oscar,630486079,"Los Angeles, CA",2023-01-14 21:58:46,Seahawks are garbage. Lions should’ve been in.,0,Twitter for iPhone,
BIGG $MASH,51355141,📍PlanET 33 🪐🤚,2023-01-14 21:58:29,$100 on the seahawks 🤔 @RedGeeMack @cammmackin,0,Twitter for iPhone,
Brian Y,1472818076743880705,"Los Angeles, CA",2023-01-14 21:57:27,This Niners-Seahawks game could get ugly FAST 🤫🤫 https://t.co/ASsbEV5QT8,1,Twitter for iPhone,
EXECUTE ORDER 66 🇳🇬☠️♠,120266752,"Los Angeles, CA",2023-01-14 21:56:12,"Thanks for trying, Seahawks.",0,Twitter Web App,
Nicole 👋,223359992,Hell aka Los Angeles ,2023-01-14 21:56:06,#Seahawks are going to get steamrolled by this 49ers team. 😒😒😒,0,Twitter for iPhone,
Larry,1356053915591032832,"San Pedro, CA",2023-01-14 21:55:54,"@DrJasonJohnson I still can’t believe the Seahawks made the playoffs and the Rams didn’t. I know why, but I still c… https://t.co/S81tntFFHp",0,Twitter for iPhone,
E s Wilson,2815455792,Los Angeles,2023-01-14 21:55:46,Looks like the 49ers are going the blowout the Seahawks early.,0,Twitter for Android,
Sven,51088266,"Los Angeles, CA",2023-01-14 21:55:44,@Seahawks Getting their ass handed to them. Horrible performance so far. This will be a slaughter and massive embarrassment.,0,Twitter for iPhone,
